ID,Longitude,Latitude,Timestamp,DAC,Original core file,Original synthetic file
5902257_147,150.55,-42.864,2014-02-28T06:37:12.999Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902257/profiles/D5902257_147.nc,
5903632_125,152.733,-39.533,2014-02-24T07:21:34.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903632/profiles/D5903632_125.nc,
5903934_082,153.434,-40.394,2014-02-20T21:04:28.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903934/profiles/D5903934_082.nc,
5903634_122,154.568,-43.442,2014-02-20T11:58:05.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903634/profiles/D5903634_122.nc,
5904110_019,149.876,-40.849,2014-02-19T02:23:20.999Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904110/profiles/D5904110_019.nc,
5902257_146,151.374,-43.733,2014-02-18T02:33:25.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902257/profiles/D5902257_146.nc,
5903632_124,152.726,-40.959,2014-02-14T07:28:38.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903632/profiles/D5903632_124.nc,
5903934_081,153.145,-40.619,2014-02-10T22:27:59.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903934/profiles/D5903934_081.nc,
5903634_121,154.501,-43.751,2014-02-10T12:11:12.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903634/profiles/D5903634_121.nc,
5904110_018,149.059,-39.268,2014-02-08T22:37:16.001Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904110/profiles/D5904110_018.nc,
5902257_145,150.07,-43.953,2014-02-07T22:38:15.002Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902257/profiles/D5902257_145.nc,
5903632_123,153.662,-40.33,2014-02-04T07:39:12.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903632/profiles/D5903632_123.nc,
5903934_080,151.482,-39.697,2014-01-31T22:32:17.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903934/profiles/D5903934_080.nc,
5903634_120,154.684,-44.07,2014-01-31T12:03:03.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903634/profiles/D5903634_120.nc,
5902257_144,150.24,-44.602,2014-01-28T18:46:10.001Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902257/profiles/D5902257_144.nc,
5903632_122,150.654,-40.064,2014-01-25T07:23:37.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903632/profiles/D5903632_122.nc,
5903634_119,154.549,-44.606,2014-01-21T11:46:27.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903634/profiles/D5903634_119.nc,
5902257_143,149.135,-43.676,2014-01-18T14:38:03.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902257/profiles/D5902257_143.nc,
5903632_121,150.301,-40.626,2014-01-15T07:29:43.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903632/profiles/D5903632_121.nc,
5903934_078,151.012,-39.364,2014-01-11T22:16:40.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903934/profiles/D5903934_078.nc,
5904110_015,150.723,-39.352,2014-01-09T11:01:30.002Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904110/profiles/D5904110_015.nc,
5902257_142,150.015,-42.112,2014-01-08T10:33:38.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902257/profiles/D5902257_142.nc,
5903632_120,150.923,-40.208,2014-01-05T07:25:56.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903632/profiles/D5903632_120.nc,
5902257_141,151.52,-42.482,2013-12-29T06:40:56.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902257/profiles/D5902257_141.nc,
5903632_119,150.324,-39.611,2013-12-26T07:27:26.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903632/profiles/D5903632_119.nc,
5903932_076,152.793,-39.133,2013-12-22T10:04:17.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903932/profiles/D5903932_076.nc,
5902257_140,152.426,-43.245,2013-12-19T02:42:04.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902257/profiles/D5902257_140.nc,
5901659_208,154.785,-44.208,2013-12-17T23:01:43.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901659/profiles/D5901659_208.nc,
5903632_118,149.689,-39.358,2013-12-16T07:24:57.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903632/profiles/D5903632_118.nc,
5902257_139,152.094,-44.055,2013-12-08T22:29:38.005Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902257/profiles/D5902257_139.nc,
5901659_207,154.686,-44.234,2013-12-08T01:34:34.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901659/profiles/D5901659_207.nc,
5903934_074,149.812,-39.107,2013-12-02T20:52:42.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903934/profiles/D5903934_074.nc,
