ID,Longitude,Latitude,Timestamp,DAC,Original core file,Original synthetic file
5901614_210,151.456,-38.391,2013-01-15T06:39:49.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901614/profiles/D5901614_210.nc,
5903656_072,151.411,-37.159,2013-01-11T01:29:17.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903656/profiles/D5903656_072.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903656/profiles/SD5903656_072.nc
5902252_106,151.635,-37.767,2013-01-10T08:26:08.001Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902252/profiles/D5902252_106.nc,
5901644_186,149.33,-42.258,2013-01-10T04:58:24.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901644/profiles/D5901644_186.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901644/profiles/SD5901644_186.nc
5901701_145,154.677,-37.268,2013-01-09T07:49:22.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901701/profiles/D5901701_145.nc,
5903634_081,150.309,-44.798,2013-01-06T12:03:59.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903634/profiles/D5903634_081.nc,
5903943_022,152.483,-38.704,2013-01-06T02:04:26.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903943/profiles/D5903943_022.nc,
5901614_209,151.803,-38.452,2013-01-05T09:22:25.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901614/profiles/D5901614_209.nc,
5903631_085,153.962,-38.175,2013-01-05T05:55:24.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903631/profiles/D5903631_085.nc,
5903300_114,154.507,-38.956,2013-01-04T10:09:50.400Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903300/profiles/D5903300_114.nc,
5901644_185,149.313,-42.279,2012-12-31T06:45:54.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901644/profiles/D5901644_185.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901644/profiles/SD5901644_185.nc
5902252_105,152.725,-37.594,2012-12-31T04:22:09.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902252/profiles/D5902252_105.nc,
5903634_080,150.364,-45.012,2012-12-27T10:07:19.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903634/profiles/D5903634_080.nc,
5903943_021,151.345,-38.445,2012-12-27T06:35:07.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903943/profiles/D5903943_021.nc,
5901614_208,150.907,-37.617,2012-12-26T09:06:50.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901614/profiles/D5901614_208.nc,
5903631_084,152.958,-38.378,2012-12-26T08:29:18.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903631/profiles/D5903631_084.nc,
5903300_113,154.051,-38.819,2012-12-25T10:30:05.183Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903300/profiles/D5903300_113.nc,
5901705_141,153.273,-44.746,2012-12-22T00:33:24.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901705/profiles/D5901705_141.nc,
5901644_184,149.306,-43.096,2012-12-21T06:37:57.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901644/profiles/D5901644_184.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901644/profiles/SD5901644_184.nc
5902252_104,153.625,-37.18,2012-12-21T00:18:10.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5902252/profiles/D5902252_104.nc,
5903943_020,150.871,-37.615,2012-12-17T12:06:47.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903943/profiles/D5903943_020.nc,
5903634_079,150.175,-45.012,2012-12-17T11:54:17.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903634/profiles/D5903634_079.nc,
5903631_083,151.86,-38.681,2012-12-16T08:21:29.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903631/profiles/D5903631_083.nc,
5901614_207,150.905,-37.07,2012-12-16T08:19:27.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901614/profiles/D5901614_207.nc,
5903300_112,153.167,-39.024,2012-12-15T10:50:19.968Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903300/profiles/D5903300_112.nc,
5901705_140,154.588,-44.604,2012-12-12T02:21:52.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901705/profiles/D5901705_140.nc,
5901644_183,149.967,-44.582,2012-12-11T06:47:28.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901644/profiles/D5901644_183.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901644/profiles/SD5901644_183.nc
5903943_019,152.339,-37.796,2012-12-07T16:40:12.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903943/profiles/D5903943_019.nc,
5903634_078,150.621,-44.969,2012-12-07T12:08:52.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903634/profiles/D5903634_078.nc,
5901614_206,151.693,-38.299,2012-12-06T09:13:23.999Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5901614/profiles/D5901614_206.nc,
5903631_082,151.71,-38.968,2012-12-06T05:29:12.000Z,CS,ftp://ftp.ifremer.fr/ifremer/argo/dac/csiro/5903631/profiles/D5903631_082.nc,
5903300_111,152.845,-38.526,2012-12-05T11:10:34.752Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903300/profiles/D5903300_111.nc,
