ID,Longitude,Latitude,Timestamp,DAC,Original core file,Original synthetic file
5903714_252,-140.939,51.47,2015-09-14T02:28:53.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903714/profiles/D5903714_252.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903714/profiles/SD5903714_252.nc
4902253_014,-146.3519,45.2919,2015-09-13T10:36:17.000Z,JA,ftp://ftp.ifremer.fr/ifremer/argo/dac/jma/4902253/profiles/D4902253_014.nc,
4901766_057,-147.2825927734375,51.59159851074219,2015-09-13T08:51:00.000Z,ME,ftp://ftp.ifremer.fr/ifremer/argo/dac/meds/4901766/profiles/D4901766_057.nc,
5904125_158,-148.926,50.988,2015-09-12T12:16:18.001Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904125/profiles/D5904125_158.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904125/profiles/SD5904125_158.nc
4901180_115,-143.09390258789062,50.767601013183594,2015-09-12T10:24:00.000Z,ME,ftp://ftp.ifremer.fr/ifremer/argo/dac/meds/4901180/profiles/D4901180_115.nc,
4901188_115,-145.56959533691406,47.257198333740234,2015-09-12T10:24:00.000Z,ME,ftp://ftp.ifremer.fr/ifremer/argo/dac/meds/4901188/profiles/D4901188_115.nc,
5901077_316,-144.015,47.1,2015-09-12T03:46:03.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5901077/profiles/D5901077_316.nc,
5901075_316,-153.368,47.081,2015-09-12T03:08:49.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5901075/profiles/D5901075_316.nc,
5901076_316,-140.541,49.219,2015-09-12T02:33:45.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5901076/profiles/D5901076_316.nc,
4900949_116,-147.908,47.168,2015-09-11T22:50:46.000Z,JA,ftp://ftp.ifremer.fr/ifremer/argo/dac/jma/4900949/profiles/D4900949_116.nc,
5903743_232,-141.388,50.005,2015-09-11T10:03:26.001Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903743/profiles/D5903743_232.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903743/profiles/SD5903743_232.nc
4901732_093,-141.79339599609375,51.382301330566406,2015-09-11T07:24:00.000Z,ME,ftp://ftp.ifremer.fr/ifremer/argo/dac/meds/4901732/profiles/D4901732_093.nc,
4902083_010,-151.279,48.769,2015-09-11T07:12:21.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/4902083/profiles/D4902083_010.nc,
5904095_128,-146.822,50.453,2015-09-10T06:48:53.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904095/profiles/D5904095_128.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904095/profiles/SD5904095_128.nc
5901079_307,-144.46,47.439,2015-09-09T04:43:36.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5901079/profiles/D5901079_307.nc,
5903714_251,-140.856,51.493,2015-09-08T20:29:24.002Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903714/profiles/D5903714_251.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903714/profiles/SD5903714_251.nc
