floatMonth,layerCenter,GroupCount,mean_temp,std_temp,se
1,1342.31,4,3.77874994277954,0.145726592747635,0.0728632963738177
1,1352.29,6,3.60999997456869,0.0699600345801358,0.0285610645181332
1,1392.21,4,3.58250004053116,0.101618546650533,0.0508092733252665
1,1402.19,6,3.4711666504542,0.0776335426081633,0.0316937610524361
1,1442.11,4,3.38800007104874,0.0534290592182665,0.0267145296091332
1,1452.09,6,3.32016666730245,0.0895040361315165,0.0365398697403075
1,1492.01,3,3.21300005912781,0.0334065842928661,0.0192873004341922
1,1501.99,7,3.18099999427795,0.0923002910250156,0.0348862308558683
1,1541.91,1,3.11800003051758,0,0
1,1551.89,2,3.0275000333786,0.0629324940847087,0.0444999933242798
1,1591.81,4,2.98974996805191,0.0451839254644677,0.0225919627322338
1,1601.79,6,2.92300001780192,0.0395272035915356,0.0161369132930615
