layerCenter,GroupCount,mean_temp,std_temp,se
4.99,45,17.8487554974026,3.04618928989226,0.45409908830206
14.97,54,17.4257407011809,3.00343015609643,0.40871507558466
24.95,50,17.2742599487305,3.11519535509814,0.440555152062146
34.93,53,17.2133018565628,3.07624847315285,0.422555225118569
44.91,55,16.5283272309737,2.95778284522929,0.398827357489944
54.89,42,16.0809523037502,2.37927796512133,0.367130560509211
64.87,45,15.135000038147,2.31874588536598,0.345658228148418
74.85,43,14.9210232357646,2.25372954645172,0.343690533750236
84.83,44,14.4919544566761,2.22227387640708,0.335020392247769
94.81,44,14.2037044871937,2.12317461091529,0.32008061585522
104.79,43,13.9740698171216,2.06651132658972,0.315140022881067
114.77,46,13.8642173850018,1.9158564933248,0.28247762908787
124.75,42,13.5060238157,1.8277663367498,0.282030468708435
134.73,43,13.2333488020786,1.78532933115788,0.272260170574442
144.71,43,13.1435580808063,1.70009983929125,0.259262794914607
154.69,40,13.05725004673,1.67453868380352,0.264767813543981
164.67,40,12.7902000188828,1.65784189295529,0.262127819109188
174.65,45,12.7373778237237,1.62607073656981,0.242400313546216
184.63,40,12.6661249876022,1.56964970591864,0.248183409965818
194.61,40,12.4354249715805,1.49817367255746,0.236882056789043
204.59,43,12.3876046469045,1.42918219691388,0.217948241774178
214.57,41,12.2251463169005,1.39798756110626,0.218328976491442
224.55,41,12.0923901767265,1.36129966147339,0.212599289189986
234.53,44,11.977227341045,1.35082086914007,0.203643908269062
244.51,40,11.9082250356674,1.29047897549787,0.204042641756695
254.49,41,11.7405610433439,1.321088951314,0.206319431316181
264.47,44,11.6872499856082,1.26127931912245,0.190145011698368
274.45,40,11.5354499578476,1.26200381816671,0.19954032406179
284.43,43,11.4081163406372,1.25326900485308,0.19112173148226
294.41,41,11.4068291826946,1.19094435362505,0.185994259905619
304.39,42,11.2255951563517,1.17785602578849,0.1817471305522
314.37,40,11.073075056076,1.1561231681634,0.18279912335431
324.35,43,11.033837207528,1.11096411461788,0.169420439170055
334.33,41,10.8846341109857,1.09619987674551,0.171197658533173
344.31,41,10.7579512014622,1.03746257437077,0.162024433058121
354.29,35,10.8760286876134,0.971222642588318,0.164166589734438
364.27,19,10.6677894090351,1.05375665144786,0.241748355512896
374.25,32,10.5167813003063,0.806839406209464,0.14263040386481
384.23,20,10.5238999843597,0.945533984307013,0.21142782639467
394.21,22,10.3125,0.721225588263119,0.153765812071693
404.19,29,10.1211379478718,0.79611906238768,0.147835598519278
414.17,13,10.4175384961642,0.231500469586167,0.0642066779528397
424.15,27,9.89007395285147,0.583455903701611,0.112286141020801
434.13,12,10.0833333333333,0.421195920058024,0.121588788913536
444.11,23,9.76273909859035,0.547787416792943,0.114221572240419
454.09,30,9.60379988352458,0.621340417960117,0.113440720935481
464.07,10,9.82200002670288,0.129108150099043,0.0408275818803871
474.05,28,9.4318928037371,0.39180130383466,0.0740434866640978
484.03,14,9.42457137789045,0.418708271759884,0.111904492709551
494.01,21,9.22428567068917,0.377932129330328,0.0824715519148604
503.99,30,9.11406660079956,0.434108145345162,0.0792569412007588
513.97,12,9.21683327356974,0.0808274698773474,0.0233328807458014
523.95,25,8.97647994995117,0.305144849934011,0.0610289699868022
533.93,15,8.99366658528646,0.198236028870116,0.0511843225621501
543.91,21,8.86985724312919,0.264868636156861,0.057799074971835
553.89,30,8.73666671117147,0.368484398287988,0.0672757390103496
563.87,10,8.82430000305176,0.0508877710649944,0.0160921261614595
573.85,29,8.65658618663919,0.230690746049769,0.0428381961020282
583.83,13,8.56130765034602,0.259663249015808,0.0720176275907746
593.81,21,8.52119041624523,0.212587383126528,0.0463903702366615
603.79,30,8.32936663627624,0.317991873203504,0.0580571073522939
613.77,10,8.34820003509521,0.155873096806532,0.0492914011852561
623.75,24,8.26558337608973,0.275364439636142,0.0562085308679973
633.73,18,8.10205549663968,0.258011514155292,0.060813897094472
643.71,21,8.17457140059698,0.186943962427495,0.0407945170732845
653.69,30,7.90100000699361,0.331530924555378,0.0605289886298412
663.67,10,7.92180004119873,0.160097110852025,0.0506271517104859
673.65,10,7.82150001525879,0.138095129466595,0.0436695142890273
683.63,10,7.72940001487732,0.15718082421983,0.049704940903722
693.61,23,7.76221743873928,0.196727598285933,0.0410205398854468
703.59,30,7.4439333597819,0.344219261669891,0.0628455514481242
713.57,10,7.44909996986389,0.0904598267177633,0.0286059089172286
723.55,10,7.39340004920959,0.0907955117918034,0.0287120618582775
733.53,10,7.30069990158081,0.0864356665271117,0.0273333577300449
743.51,22,7.36363638531078,0.22610649284884,0.0482060662480275
753.49,31,7.05151614835185,0.343524438307614,0.0616988104958172
763.47,10,7.03690004348755,0.0433652448013101,0.0137132944862916
773.45,10,6.95509996414185,0.0521822933010596,0.0165014900362295
783.43,10,6.87819995880127,0.0697834878579836,0.0220674764701933
793.41,21,6.9682381039574,0.20637486471292,0.0450346875753917
803.39,30,6.67573331197103,0.322984910078786,0.0589687069946429
813.37,12,6.64841667811076,0.126089750904767,0.0363989758134599
823.35,10,6.53059997558594,0.077580303304925,0.0245330460010251
833.33,10,6.4731999874115,0.0685496032809143,0.021677287906864
843.31,21,6.54042859304519,0.196940757956095,0.0429759967026563
853.29,30,6.31499999364217,0.278065990302448,0.0507676717878879
863.27,10,6.29339990615845,0.0683279646352018,0.0216071996130674
873.25,12,6.25816671053569,0.0938080491460667,0.0270800512133176
883.23,10,6.18790001869202,0.0451944913633448,0.0142917530400978
893.21,21,6.20452381315685,0.15918025558059,0.0347359795400223
